date;AdrActCnt;BlkCnt;BlkSizeByte;BlkSizeMeanByte;CapMrktCurUSD;DiffMean;FeeMeanNtv;FeeMeanUSD;FeeMedNtv;FeeMedUSD;FeeTotNtv;FeeTotUSD;HashRate;IssContNtv;IssContPctAnn;IssContUSD;IssTotNtv;IssTotUSD;NVTAdj;NVTAdj90;PriceBTC;PriceUSD;ROI1yr;ROI30d;SplyCur;SplyExpFut10yrCMBI;SplyFF;TxCnt;TxTfrCnt;TxTfrValAdjNtv;TxTfrValAdjUSD;TxTfrValMeanNtv;TxTfrValMeanUSD;TxTfrValMedNtv;TxTfrValMedUSD;TxTfrValNtv;TxTfrValUSD;VtyDayRet180d;VtyDayRet30d;VtyDayRet60d
2017-02-04;17283;6078;9484245;1560.42201382034;1009303514.3883067;112664982859162.0;0.000726088124347957;0.008274483511148132;0.0004589;0.005229613811237872;32.971661726655974;375.74429624141044;7.92509839840645;31760.78125;13.089221494335;361945.1302695682;31760.78125;361945.1302695682;61.70932328;78.41174175404711;0.011023536034952267;11.3959769257744;344.3724893166492;11.454343475881409;88566651.28073;204730831.958552;86215191.78911653;45410;45872;1435223.18134593;16355770.257954746;44.2922264635338;504.75319076960545;1.00564286374282;11.460282870782866;2031773.0123352243;23154038.36698336;0.03654889617375664;0.024698538732292694;0.03987335320240406
2017-02-09;17228;6029;9824373;1629.51948913584;975072955.2977612;121112629599502.0;0.000849782166819695;0.009339016627290338;0.000481300258194;0.005289439211009721;40.68162167217307;447.08674299842215;8.45826785024211;31430.9375;12.9302411393245;345422.6969981883;31430.9375;345422.6969981883;87.63193953;77.53537706179631;0.011182776010717984;10.9898948129749;151.04365033418378;3.401534719319707;88724502.99948;205225003.983308;86373043.50786653;47873;46167;1012467.63998927;11126912.865023017;34.8247809841429;382.720679900619;1.00424169870466;11.036510635567446;1607755.663694927;17669065.628971897;0.036000312694746926;0.023593326233077534;0.03872831815817628
2017-06-24;146929;4939;44128984;8934.80137679692;28271513589.10878;888679962204643.0;0.00255491720721397;0.7786593778890408;0.00105;0.32000737420178205;640.185604612802;195108.6803180219;50.7952316576364;26495.0;10.4250564500947;8074852.742358301;26495.0;8074852.742358301;25.20400808;43.21405313629661;0.11894864513054763;304.768927811221;2018.715808656555;68.66829479560406;92763766.28073;192639136.304246;90777090.61533208;250570;229665;3680516.44820104;1121707051.7097943;50.6458583052847;15435.28393378064;0.61909613;188.68126375217628;11631581.047683207;3544944484.65173;0.07578208641439053;0.07628641381360489;0.08687030088901143
2017-08-26;144211;3499;51174617;14625.4978565304;31336182227.564133;2200006378678320.0;0.000972731996086824;0.3233678464035636;0.000442071;0.1469588209317114;297.9166829773337;99037.2235822649;89.0975456753472;18562.65625;7.18770982079974;6170832.458724194;18562.65625;6170832.458724194;50.85835466;26.63715628151726;0.07656247118696895;332.432620397428;2847.2361172961973;63.84870912223335;94263259.09323;172777127.3695;92307236.34160624;306268;224254;1853446.88654168;616146205.2605051;25.3215007091364;8417.692833133544;0.39;129.64872195499692;5678447.820026669;1887701288.6015282;0.08576429689859814;0.045505053475516734;0.07679092687462027
2017-09-24;132444;2938;52835047;17983.3379850238;26991821449.415474;2945612222319660.0;0.00156655131489159;0.44601393179471904;0.000529644;0.15079531748874112;440.08969434021225;125298.24784488324;100.165139480755;15461.40625;5.95269269239966;4402027.898534027;15461.40625;4402027.898534027;40.60906146;22.82239798921466;0.07743233246028776;284.710706604325;2096.608912863189;-13.784072716161605;94804377.99948;158969080.283671;92849355.24585524;280929;188858;2334562.15425174;664674840.5487281;35.9518682626663;10235.88181680933;0.282344192429022;80.38641453209436;6789797.936350625;1933128168.1589742;0.07638735327721757;0.07102362334763322;0.060115728603881445
2017-09-28;166745;2856;58698829;20552.8112745098;28694156150.075764;2896071814918470.0;0.00112439695377099;0.34010084386634726;0.000465781922739;0.14088692116244222;370.16047235616327;111963.91860728725;95.8252886549484;14997.96875;5.77058577232925;4536495.595304688;14997.96875;4536495.595304688;36.31535424;24.466923744394734;0.07222794337303846;302.473999707773;2171.1086705590033;-18.966534722656636;94864868.31198;150903097.313699;92909845.55835524;329208;227110;2612252.31882828;790138407.1218945;43.6617025281188;13206.529797731078;0.313997292400915;94.97601692991587;9916009.261161061;2999334982.3627048;0.0764486978508338;0.07101131553144943;0.0594716787206373
2017-10-09;153436;2882;56691093;19670.7470506593;28145411401.07792;2930955632521900.0;0.00115745633920527;0.34280375401065827;0.000525;0.155489209190532;379.84476174867257;112498.59356088979;97.7743151267973;15208.75;5.84143751889647;4504374.305288578;15208.75;4504374.305288578;31.30644773;24.27802701715879;0.06199220801848842;296.16992226768;2350.563756608108;-2.969383181358174;95031295.49948;150985380.348195;93076272.64585525;328172;241221;3035518.31607643;899029223.7144752;44.4447330610924;13163.193135911524;0.21046684;62.33394764272424;10721002.953729777;3175238611.437716;0.07590332314445715;0.06321995085220959;0.05461540316618834
2017-12-03;304550;6029;116513716;19325.5458616686;44635381179.209755;1509751249390500.0;0.000586837282083312;0.2725190607784418;0.00042;0.1950421505610753;407.1524010067376;189075.90452014148;105.38311619317;20336.53125;7.72270919490192;9444001.880839316;20336.53125;9444001.880839316;21.54287635;37.799659757707765;0.041411489877573766;464.386072764465;5782.786220980931;51.82990494761409;96116967.74948;171026293.73940957;93651051.92669696;693808;514699;4461658.98037662;2071932291.9114058;41.7560036560551;19390.90655217407;0.2;92.877214552893;21491773.325767916;9980480211.497448;0.06360072298430766;0.04364649831179145;0.03879774614826269
2017-12-05;303039;5588;110640271;19799.6190050107;44047749976.98194;1477492059096120.0;0.00170720181907957;0.7820293164493828;0.00063153;0.28928915650028364;1183.244508785511;542016.6989377432;95.5687193536339;20636.4375;7.83325079135522;9453070.475742755;20636.4375;9453070.475742755;19.81929455;37.04014237779663;0.03902924631266102;458.076665400351;6702.931104554934;54.594440736673945;96158030.53073;171454292.71549156;93692084.70794696;693090;538304;4851738.30430852;2222468103.8328004;19.298809724108;8840.33440461526;0.2163004;99.08216595676208;10388626.469726246;4758787371.342019;0.06357849636874312;0.04339065209444014;0.03870177464296997
2018-01-12;617412;5419;166119582;30655.0252814172;121879001678.60324;2099697198017230.0;0.00207793942369581;2.61245013891808;0.00126;1.5841112293746307;2324.7092758345725;2922696.8800642155;131.679180244434;20917.125;7.87555366971846;26297660.792645097;20917.125;26297660.792645097;22.06325745;51.397567601140665;0.0911734486948228;1257.23113442431;12765.300416724089;79.1953654922928;96942398.53073;175622701.24808678;94570015.35552773;1118757;874466;4393838.88615529;5524071047.318662;14.781608608353;18583.898559295787;0.59387221;746.6346322813721;12926014.153311985;16250987437.553114;0.06225388098859241;0.06322271024001064;0.06728187581570548
2018-01-22;547707;5883;152154974;25863.5005949346;96375480740.64041;2395157190554140.0;0.00123008441359262;1.2202897873673983;0.00063;0.6249835844973699;1196.762656913288;1187233.3573178777;163.172510943241;20564.625;7.72636396572504;20400877.85134004;20564.625;20400877.85134004;29.76050333;34.21297521223084;0.09239126808380912;992.037435710111;9167.832790862261;36.80428313608136;97149036.18698;173828111.6976848;94776654.01167773;972911;750022;3264361.32843231;3238368641.48924;12.344604887832;12246.31017777936;0.40025538;397.06832080437607;9258725.247181512;9185002052.158411;0.0594106348032567;0.07472513103655776;0.07635094197485022
2018-02-18;343310;5984;124078625;20735.0643382353;89426625174.53333;3003821822312740.0;0.00101329606439243;0.927480938350848;0.000525;0.48053822544564584;766.1450479198659;701260.917640727;208.065503877202;20346.09375;7.60108696124527;18623001.495953802;20346.09375;18623001.495953802;55.97597066;26.76171376284139;0.08757202937046904;915.310905610754;6996.382191088391;-11.12920208091544;97700819.06198;173155961.03621423;95341436.4002496;756092;580110;1745406.42909478;1597589539.2735753;7.41857308537577;6790.300849114861;0.109182574570222;99.93600120678357;4303588.432557337;3939121425.5800214;0.06382940358827645;0.0791985925288399;0.07686377539491505
2018-04-05;372734;6056;118066688;19495.820343461;37749629021.84815;3151225900264980.0;0.000701795443345069;0.26857767358487744;0.000110775;0.04239368048552013;488.359096954945;186895.41429478748;220.861570817952;20599.40625;7.62244400343833;7883409.133413914;20599.40625;7883409.133413914;80.01242453;15.504993140711234;0.056292586656496404;382.700794272355;743.9579936069536;-52.889445702891905;98640059.24948;173889722.89886767;96279622.09933634;695871;406809;1232809.27712576;471797089.54235613;3.51944045882238;1346.8926589855864;0.0980284762628331;37.51557572709493;1431740.0536130746;547928055.7092677;0.061934066652830265;0.0510714138629688;0.05650241759159624
2018-05-09;390605;5730;140440996;24509.772425829;74337075823.8534;3268429357612430.0;0.000628642157577495;0.4704347967223872;0.000252;0.1885803669783752;522.481470500627;390991.0612952753;216.827992655708;20529.375;7.54325960913086;15362845.521177307;20529.375;15362845.521177307;41.90930731;60.65225577416585;0.08052635160486922;748.334789596727;767.9687643193893;88.89453622308517;99336656.34323;175741965.23215762;96976859.2537863;831127;468496;2370276.74074006;1773760546.0677285;5.69799500224908;4264.007891131268;0.100135032284898;74.9345283161806;2669487.866573683;1997670640.9634326;0.06472571871860867;0.055377100921411446;0.05601361477377559
2018-06-07;403581;5639;137499719;24383.7061535733;60176361051.62577;3161717646135360.0;0.000814136055059481;0.49023962471237603;0.00042;0.25290692028638234;631.6295473247679;380341.627561402;206.405105067114;20803.5;7.59827088658602;12527021.70518513;20803.5;12527021.70518513;48.92710503;54.572325946982886;0.07854988608897431;602.159334015196;134.31976715998948;-19.890597268338094;99934282.59323;176898229.66319862;97575485.49478629;775828;424645;2042513.70563446;1229918692.7017565;5.48117638401692;3300.5415210194487;0.102843089139746;61.92792606445489;2327554.145590867;1401558454.193305;0.06502207142408578;0.046396130493407954;0.05267733386900124
2018-08-18;305324;5883;132440767;22512.4540200578;29960257592.532005;3441651450520040.0;0.000704283233859103;0.20806914005504387;0.000207145;0.061197654501206865;441.953223477292;130567.96290549125;234.338428605679;20471.34375;7.36807426991292;6047928.851712282;20471.34375;6047928.851712282;99.48576491;37.198955444509295;0.04616668637049229;295.433896551724;0.9785546000139931;-36.927741007123856;101411036.24948;176689333.01407164;99058008.52228738;627522;343861;1019352.22935996;301151201.0784997;3.54372516679952;1046.9365343359902;0.09980773;29.4865865798824;1218548.8795808489;360000643.6333077;0.049074659135130594;0.04347564110492488;0.043251380050895155
2018-09-14;258740;6066;159592770;26309.3916913947;21585161864.72532;3142743480649860.0;0.000762903801247561;0.1615050595460947;0.00027712975;0.058667759555730004;392.43313793843805;83077.23360004803;220.722812660863;20431.96875;7.31415439783367;4325402.920022802;20431.96875;4325402.920022802;52.20270142;36.476528867200564;0.03259549349063169;211.697804208065;-6.0527606705316375;-24.7028004994561;101962143.37448;176643350.47389662;99610919.6402594;514394;327244;1953196.68538694;413487449.48288596;7.29781030752394;1544.9304176298017;0.112248173629332;23.76269188369521;2388164.6362753646;505569209.5868468;0.05146218975243861;0.061790654457905714;0.05121550308586884
2018-09-20;261726;6014;145802634;24243.8699700698;22831460983.157413;3176542287149020.0;0.000993197399059298;0.2221306726367868;0.0003746995;0.08380232575165894;494.75731155154307;110653.50605126888;221.119792230086;20424.28125;7.30262335868141;4567933.15858708;20424.28125;4567933.15858708;59.1875148;41.19877937887024;0.034415388516802745;223.652088544711;-21.46604872860249;-20.39174459242334;102084720.65573;177036191.79607365;99734296.91963059;498146;346426;1724767.81626057;385747924.3613768;6.01736863348411;1345.7970624221548;0.1;22.3652088544711;2084572.9462233656;466219093.1466573;0.052653002996184;0.06164968521717402;0.054218859565259715
2018-10-20;344066;6158;97001285;15752.0761610913;20808523785.745716;3157205682243960.0;0.000684696849878212;0.13873367989755303;0.0002598606;0.05265310816721091;365.68289358256146;74094.88375960529;225.149011855453;20449.96875;7.26821587904905;4143584.739702105;20449.96875;4143584.739702105;74.92712647;47.27455038175195;0.031618695191691484;202.620590298071;-33.371468975751796;-9.403667268877545;102696985.31198;177285042.21621585;100347549.38289702;534080;340633;1370624.90113004;277716826.5442039;4.56852358259308;925.676945095668;0.0994896262934024;20.15864680810368;1556189.893509429;315316114.8387727;0.05035051632873106;0.04504475302017262;0.05357401254391343
2018-11-22;304552;6063;107865091;17790.71268349;12918929895.259912;2756727218807630.0;0.000882360738905292;0.11028018634564066;0.000296856;0.03710198511148325;501.97061255924586;62737.84661106822;193.500462008173;19936.03125;7.03973553714251;2491667.1201510658;19936.03125;2491667.1201510658;41.6736177;34.442293660886286;0.029041419999993302;124.98310666277;-67.18045279654726;-37.85218889967638;103365408.65573;176743564.69226485;101027972.71693183;568895;320417;2480356.02303103;310002601.3881312;8.98246000137181;1122.6557564455181;0.123908;15.486406780370505;2878132.88625955;359717989.51300347;0.04990863490205755;0.054212895280631695;0.04761250769315836
2018-11-25;306399;6154;101613651;16511.8054923627;11824449697.059666;2707010252063750.0;0.00100093583765756;0.11443511676031716;0.0003562815;0.04073299558087114;529.5330936825567;60540.52530063054;192.822890229891;20018.71875;7.06482294804871;2288702.563502321;20018.71875;2288702.563502321;28.18231822;31.487353593206294;0.02896692270275401;114.328124196376;-75.50826632891116;-43.01335488035591;103425554.99948;176588628.01729086;101089119.06068183;529038;332111;3669873.93333507;419569802.8353748;13.6724033413754;1563.140227275713;0.16854366412162;19.269280964208853;4540755.54610751;519136064.02076256;0.049239170498546404;0.05619009993973805;0.04812706855896085
2018-11-28;321224;6026;119897986;19896.7782940591;12505471113.130104;2399785635667580.0;0.00103530639883214;0.12510956806447024;0.0003458515;0.04179374514468216;644.5610577851481;77890.7148856062;167.398474695764;19893.28125;7.01650527880865;2403964.4953223686;19893.28125;2403964.4953223686;31.8165505;33.45760188489895;0.028714208335204452;120.843035651666;-74.17465956134176;-37.812785434931875;103485244.68698;176391430.41970286;101148808.74818183;622580;367826;3252560.16360961;393049243.8102647;10.3862167164499;1255.1019569518846;0.117289720080434;14.17364582525381;3820320.5499449;461659132.4177838;0.050166215893075974;0.06162454186879929;0.049871251025268744
2019-01-12;267659;5541;88199043;15917.5316729832;12972603284.93216;2624800536300680.0;0.000545842820360147;0.06786426157156238;0.00021;0.02610915523378134;247.1068656766661;30722.626263262995;168.355793721484;17698.5;6.19121253793366;2200442.3043099004;17698.5;2200442.3043099004;77.32287391;36.03612746089777;0.034373390027774536;124.329310637054;-90.11086289284549;46.21804216307156;104340667.68698;169272898.31977585;102014181.645855;452707;268282;1349415.28173668;167771871.74142742;6.16736214522935;766.7838839654275;0.11;13.67622417007594;1654592.2510464196;205714313.95801276;0.05600225148732746;0.07571431615478448;0.07242148759170768
2019-01-19;235309;5683;101514665;17862.8655639627;12900255069.599884;2637070458320860.0;0.000614233062231003;0.07585040700392184;0.0002341305;0.02891230513142403;331.14839967498335;40892.85067595156;173.476212102937;18009.5625;6.29248886709558;2223964.6961137136;18009.5625;2223964.6961137136;80.68080767;36.983124619620966;0.03349006740831842;123.487991233197;-88.01011083005041;8.243065141742111;104465664.56198;169303374.51441586;102140178.5196205;539125;291727;1294801.91857583;159892487.96981874;5.46853322517949;675.2981829694114;0.102880627260276;12.704521997182772;1595318.792181937;197002713.02311748;0.05680499837857894;0.07396036629697758;0.06676314805064393
2019-03-05;270746;6429;120476675;18739.5668066573;14265056013.146788;1902401443289330.0;0.00071889853894654;0.09756003775836745;0.000310058;0.04207724532534256;429.9624326657097;58349.19518269532;141.636781920635;13752.875;4.77548227682621;1866370.4703757702;13752.875;1866370.4703757702;48.69012197;52.4183570506151;0.03533935776005593;135.707658971362;-84.06455329605271;27.999862240553668;105116071.71823;148191877.90733984;102795248.94717036;598085;300955;2158878.79222218;292976386.8953935;8.56858182635933;1162.8221803597821;0.1435;19.474049062390446;2578757.5435519735;349957149.2901784;0.05546322164951673;0.049938450471550815;0.04802168755566967
2019-03-23;241066;6431;111614997;17355.7762400871;14379201263.626577;1833592266156400.0;0.000621246394666735;0.08478462694687364;0.000196264;0.02678513737214967;349.00255710277327;47630.13815691768;136.50729163688;13716.0;4.75158836940024;1871891.65713735;13716.0;1871891.65713735;50.49198103;52.98356461656753;0.03427491639100426;136.475040619521;-74.61368056715413;-4.962520298386297;105361399.40573;154812108.42736784;103041232.30127518;561778;346539;2086695.69405482;284781879.60671115;7.77545158980578;1061.1550715538629;0.1;13.6475040619521;2694497.218479705;367731617.3412041;0.05170308694902067;0.03893519188890357;0.038452824453107604
2019-04-13;290028;6483;114107441;17601.024371433;17339830952.548176;1898392758406840.0;0.000540940979568504;0.08878391771731105;0.00021;0.03446701844535369;332.2951752799683;54539.1615984605;142.611569200023;13699.6875;4.73307174659493;2248511.3417051495;13699.6875;2248511.3417051495;74.13348977;61.55424462734731;0.03234195638918648;164.128659263589;-66.93072912503823;24.993950187404124;105647795.03073;155233062.21098584;103327627.92209736;614291;366697;1425102.14144793;233900103.78951833;4.5629423351437;748.9096077642055;0.10503161738;17.238698540865673;1673217.2654701895;274622906.43831086;0.051753989415140055;0.03916723868899794;0.04138031235120102
2019-04-16;283757;6408;145383848;22687.8664169788;17614342918.05253;1896986117962720.0;0.000628956965515658;0.10482343972771391;0.00021;0.03499909143191118;412.88571853905773;68812.50006704203;140.695607545142;13659.3125;4.71729171958538;2276492.9861168917;13659.3125;2276492.9861168917;50.54331617;62.54861926908995;0.032013739151447215;166.662340151958;-67.38402396640822;20.644750037561913;105688801.09323;155264732.96787286;103368633.98459736;656461;367740;2091053.95339587;348499945.256959;6.6801559686673;1113.3304263181622;0.18198;30.329212660853315;2456560.555917714;409416130.974241;0.051941480721680436;0.03995482051199924;0.04213003143393471
2019-04-23;356264;6296;138322884;21969.9625158831;18082477241.29692;1895956635640700.0;0.000534372431627585;0.09134423924730861;0.000207408;0.03545378625933552;389.70071446728156;66614.43066725171;138.210702704659;13539.875;4.67182655289299;2314471.1593965543;13539.875;2314471.1593965543;40.65753314;61.14596455269549;0.03082806888576811;170.937409643483;-73.39833956940831;26.228116994555528;105784200.65573;155256790.64036885;103464670.47609265;729268;417325;2601835.19506124;444750968.5630147;7.22199812742022;1234.5096523512973;0.163685335503477;27.9799472475888;3013920.3685256448;515191740.6675054;0.05205251856535169;0.04013787389968873;0.039422376930664006
2019-04-26;307928;6453;129213108;20023.7266387727;16187127320.271235;1848836660056810.0;0.000616980990824856;0.0943739846235676;0.0002362635;0.0361390841009554;407.8620707754235;62386.96064920249;138.065187452246;13757.4375;4.74505377607071;2104350.400405215;13757.4375;2104350.400405215;24.56835042;52.61140264147212;0.02970020137336218;152.960927527762;-76.88702387971854;9.873641311210099;105825242.96823;155379033.77292484;103505712.78859265;661061;368026;4307380.88470182;658860975.3393425;13.4895295554323;2063.3709527120836;0.2;30.5921855055524;4964497.604167533;759374158.2428181;0.05246387522765942;0.0431560356094175;0.034912995648520684
2019-04-30;292816;6412;133949283;20890.4059575795;16934266388.137325;1928695429611980.0;0.000470232563281749;0.0752082915095108;0.0001710135;0.02735164291962364;332.81697154638977;53230.24768996245;143.133415898716;13648.75;4.70513814239747;2182960.6218176526;13648.75;2182960.6218176526;38.03361577;54.02010328081908;0.030368349348888397;159.938501461134;-76.02349347522126;13.209329675640186;105879861.53073;155467764.12488785;103560331.35109265;707771;368651;2783849.48117668;445244714.31275356;8.81575559536695;1409.9787391705972;0.15;23.9907752191701;3249937.1159876226;519790072.17398;0.05252964976614713;0.04359491114847939;0.035413750745406626
2019-06-05;324986;6398;149776750;23409.9327915;26203000843.030014;2023577723516750.0;0.00064740224059508;0.15947951433416557;0.0003969;0.09777139353278808;517.5281719142675;127486.64792273684;149.871217826598;13666.0;4.68952;3366449.6447948646;13666.0;3366449.6447948646;32.52417951;55.06588795092299;0.031587638090071646;246.337600233782;-59.42925091001664;43.162423189189035;106370285.40573;155673785.15807784;104083754.12399045;799392;383574;3270498.65741093;805646790.8344145;9.38484485;2311.8401589153677;0.200053009681209;49.280578324414584;3599782.478585543;886761777.1383784;0.05032961432704171;0.05845178408251874;0.04752938202658293
2019-06-28;325663;6395;183026570;28620.26114152;33012712165.831806;2128016376600570.0;0.000749192043921964;0.2318346182761412;0.000633402;0.19600383116273423;752.3161747438945;232801.36863397394;157.521350235405;13639.6875;4.666525;4220749.233287007;13639.6875;4220749.233287007;40.57070027;57.92888037758779;0.025039729383121503;309.446182933957;-26.285735477309828;14.895740572149876;106683210.15573;156258061.67746985;104398677.83231197;1004170;385588;2629562.94652273;813708216.5860277;8.1871964;2533.4966749106343;0.192442329608342;59.55054433221985;3156884.6838257047;976885915.3725361;0.04587201133781297;0.04570909157613704;0.05041031987772785
2019-07-04;360399;6411;145392515;22678.60162221;30266698381.73184;2117860588916850.0;0.000506090604857882;0.14347122211845204;0.000221934;0.06291589273540854;378.3098123995941;107246.74713061265;157.161883964355;13630.5625;4.659955;3864117.2969138664;13630.5625;3864117.2969138664;64.9701284;52.19549249498309;0.02536359842200953;283.489202805377;-39.13002811164773;18.388334594787313;106764907.03073;156205389.11229086;104480374.70687918;747514;366545;1643292.22758136;465855603.5733119;5.30161332;1502.950133669168;0.100301;28.43425053058212;1943279.8534910344;550898856.4939231;0.04548967788145128;0.045941611031843424;0.0526388187544717
2019-07-17;312639;6381;162801000;25513.39915374;22557452353.089996;2246231621154099.2;0.000892410234917521;0.1882372641280804;0.00063;0.13288672827878428;740.7263748782528;156242.38810694488;165.87332595996602;13648.0625;4.65813;2878803.76661804;13648.0625;2878803.76661804;39.46732007;37.37350103836516;0.02180195114261978;210.931314728229;-57.766330587339695;-22.937357409929337;106942169.21823;156377439.44605643;104657636.54396719;830029;367354;2709638.481695742;571547607.3822851;8.70512898;1836.1843006302072;0.15;31.63969720923435;3197863.951838013;674529647.683202;0.046396844774512586;0.061985563706506486;0.052349085996268266
2019-08-25;295058;6572;147856021;22497.87294583;20024841261.800346;2165281380344855.8;0.0007548189233495565;0.1406412501016694;0.00038465;0.07166971465360907;511.2086640273882;95250.69304379467;164.71479451546784;13812.9375;4.69098;2573688.5198313696;13812.9375;2573688.5198313696;95.64732805;39.56783749880847;0.018447317553603904;186.324488895383;-33.07884845517848;-15.062026018998914;107472943.46823;156704146.23551774;105191404.31196932;677260;286128;1123637.6975705498;209361219.70341763;4.77536206;889.7668951199033;0.1;18.6324488895383;1366364.794945933;254587222.06294575;0.04474419669720932;0.035296971078646044;0.049133259716852756
2019-08-28;303065;6410;138092706;21543.32386895;18618753079.652294;2181491082374341.5;0.0007069537217894498;0.12242727455718465;0.00038465;0.06661207050331686;510.60580900671397;88424.56817615591;161.83040890498359;13618.125;4.62309;2358329.657150609;13618.125;2358329.657150609;62.1373706;38.152810283399766;0.01780764621145323;173.17579748685;-41.618130585338776;-17.86417078912386;107513598.03073;156687868.95266625;105232058.87446932;722262;325019;1730256.6394205957;299638573.3885787;6.7695756;1172.3266531775212;0.107675;18.646703994396574;2200240.690614555;381028436.26019317;0.04511972967732243;0.03608714739243359;0.04643553110748409
2019-09-25;278971;6384;128960780;20200.62343358;18325332283.508034;2472126182883643.5;0.0024020119495212987;0.407973622309414;0.000924;0.1569382812974869;1627.783447891877;276473.52449853736;182.67844528584837;13596.875;4.59973;2309383.326316848;13596.875;2309383.326316848;40.57396868;47.143526357992876;0.02016185260413539;169.84662478083;-21.95371282648484;-9.929044874768346;107893414.46823;156970457.57569778;105615875.30508822;677675;315080;2659178.2363178283;451652448.12922347;9.98067948;1695.1847226972895;0.14483378368727096;24.599529313519806;3144712.4910503663;534118802.5110208;0.04714667456167251;0.04457998857199494;0.03926262404253534
2019-12-03;250073;5634;137134014;24340.43556976;16042513006.566387;2585801731873219.0;0.000713901319911947;0.10527572167095746;0.000378;0.05574190953524243;435.8567450430692;64273.77580030685;168.81058301723178;11854.0;3.97704;1748054.4857956714;11854.0;1748054.4857956714;77.38538335;57.531869390775036;0.02018291306497028;147.465369140853;37.25868459885831;-18.933654006350704;108788341.96823;151575545.61498994;106515725.35389414;610528;263718;1405799.6130640865;207306758.87856382;6.99920908;1032.1409506762102;0.08;11.79722953126824;1845817.419514957;272194147.13538986;0.04138982966553218;0.02948814182519618;0.033561114487469894
2019-12-10;249591;5696;143481091;25189.79827949;15862096882.871935;2569204749012213.5;0.0006629768702464783;0.09659331685209929;0.00030757;0.04481182948834254;418.73818017783185;61008.628703670234;169.49263310734375;11964.0;4.010985;1743111.2527181783;11964.0;1743111.2527181783;68.63395425;58.69465563743419;0.02014581181997639;145.696360140269;63.08334621917611;-22.930371357533275;108870920.78073;151539500.4683685;106598304.12639414;631603;248310;1586254.5291971497;231111511.16004077;7.61640154;1109.6819817447395;0.06654664884417869;9.695604516129475;1891228.6673079513;275545133.0197002;0.040699803360861105;0.028630266182073753;0.03018457711698406
2019-12-24;307989;5074;125369583;24708.23472605;13917260084.710543;2534887005052110.5;0.0006188171417858937;0.07899599700592833;0.000305847389961856;0.039043390801958754;373.03163650821375;47619.892939092366;148.84693122936034;10485.625;3.51057;1338557.6209391446;10485.625;1338557.6209391446;92.47480931;56.97931945440781;0.0176427570373491;127.656445938048;-9.058760146323614;-9.832254527492811;109021209.09323;146577381.50399926;106748592.43514904;602814;307496;1178928.7256509734;150497851.13087532;4.81791835;615.0383333807044;0.0135;1.723362020163648;1481490.6216161987;189121827.4460734;0.04006637716408468;0.03248201290278115;0.030874458657958067
2019-12-25;314833;4988;119989433;24055.62008821;13615970041.323605;2506453062724742.5;0.0006327836764038786;0.07902267290138293;0.000288463;0.0360235545624323;357.5816260499029;44655.15929783695;144.68061142205326;10329.125;3.45801;1289911.6975823017;10329.125;1289911.6975823017;80.06197519;56.42015556408667;0.017365873807047162;124.881023085915;-2.375543901064128;-14.7931817142988;109031538.21823;146538852.19556773;106758921.56014904;565093;322226;1361839.2247204408;170067875.66161796;5.51740745;689.0194871378494;0.009349443900000007;1.167568119516368;1777852.1334374063;222019993.31913996;0.03984598641777941;0.031832274117361;0.030943777290956816
2019-12-30;261226;5015;123336109;24593.44147557;14321315329.090927;2548326416155001.5;0.000603877076945244;0.07928149165727136;0.0002970225;0.038995331591146175;352.9214645704574;46334.16504324733;147.9951428210848;10424.0625;3.48794;1368548.7588123195;10424.0625;1368548.7588123195;78.32653536;61.553869212815044;0.018160223448359034;131.287466744594;-5.140289944436768;-13.635876957667803;109083644.34323;146667505.58739337;106811027.68514904;584426;253138;1392678.02215519;182841169.51962644;6.90941582;907.1196996928217;0.06373525327441848;8.367639944723493;1749035.7027926838;229626466.66550207;0.0394135277274895;0.032561694352058135;0.030819104243572756
2020-01-11;281332;6528;119741669;18342.7801777;15604367250.221785;2096246941413111.5;0.0005695602353116491;0.08135944368256541;0.000291787;0.04168062747711835;313.03714004989723;44716.126561232304;158.40100705747338;13643.9375;4.55885;1948982.9096518536;13643.9375;1948982.9096518536;93.06432956;68.23056665293339;0.01778460863509061;142.846074284044;14.303767242179621;-1.3045495466715875;109239034.59323;158632622.21228364;106966417.91985655;549612;258673;1173801.3383840017;167672913.17751136;5.83920747;834.1078640195647;0.058927284155183834;8.41753120978836;1510445.3146546623;215761183.6191461;0.037176080198241084;0.0373013055177059;0.03316370829574813
2020-01-28;231471;6511;124134263;19065.31454462;19187626398.41891;2053844820197363.5;0.0004950544511983362;0.08677125729920405;0.0001750864;0.030688476847781587;260.53923679444745;45666.3243764512;154.80166928500947;13565.375;4.52308;2377687.2253868673;13565.375;2377687.2253868673;91.88051174;89.97821676461623;0.018852196175727576;175.276188486265;65.87575129736972;30.182095240016054;109470810.40573;158748639.44268778;107198193.71175654;526284;256648;1191447.5478502223;208832384.9684938;6.01680112;1054.6019671934903;0.08;14.0220950789012;1544199.975069704;270661485.89080316;0.03636120915019373;0.0369806509604987;0.035114588746652686
